record_id,marketing_original_source,marketing_latest_source,device,country,lead_source_detail,visitor_type,destination_interest,budget_range,travel_group_type,trip_duration,budget_level,currency,age_bracket,lead_type,booking_intent,enquiry_touchpoints,form_submissions,page_interactions,unknown_engagement_1,total_visits,total_sessions,average_pageviews,number_of_pageviews,number_of_sessions,time_on_site,engagement_score,sales_activity_count,qualified_flag,interaction_depth,pipeline_stage_num,total_activities,deal_progress,nurture_score,readiness_score,target_conv_prob,target_profit
191646255514,PAID_SEARCH,REFERRALS,Desktop,United States,Google or other search,FIRST_VISITOR_RESEARCH,SOUTH AFRICA,7000 - 10000 USD,PARTNER,10 Days,med,USD,55+,New enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0185228902846574,91608.3671875
191716033291,PAID_SEARCH,PAID_SEARCH,Desktop,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,KENYA;BOTSWANA;TANZANIA;UGANDA,7000 - 10000 USD,PARTNER,2 Weeks +,med,USD,55+,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,3.0,9.0,3.0,95.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0265172384679317,102901.625
191295567690,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,NOTSURE,PARTNER,One Week,low,USD,55+,Repeat enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,5.0,3.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0586200281977653,69089.796875
191290469220,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,Australia,Google or other search,PREVIOUS_VISITOR_MULTIPLE,KENYA;SOUTH AFRICA,NOTSURE,FAMILY,Less than One Week,notsure,Unknown,35-54,New enquiry,Help me compare prices,2.0,2.0,4.0,2.0,3.0,3.0,3.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0355556644499301,102620.2109375
192181416558,PAID_SOCIAL,PAID_SOCIAL,Mobile,Italy,Social Media,PREVIOUS_VISITOR_MULTIPLE,MADAGASCAR,7000 - 10000 EUR,FRIENDS,10 Days,med,EUR,35-54,Unknown,"Help me plan, so I can book later",4.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020664136391133,113617.171875
188877462614,PAID_SOCIAL,EMAIL_MARKETING,Mobile,New Zealand,Google or other search,FIRST_VISITOR_NO_RESEARCH,RWANDA,10000+ USD,FRIENDS,Less than One Week,low,USD,35-54,Repeat enquiry,"Help me plan, so I can book later",3.0,0.0,3.0,0.0,5.0,3.0,8.0,25.0,3.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476575158536434,70532.828125
191713339797,PAID_SEARCH,REFERRALS,Mobile,Canada,Google or other search,PREVIOUS_VISITOR_ONCE,KENYA;SOUTH AFRICA;OPEN TO IDEAS,5000 - 10000 CAD,PARTNER,2 Weeks +,low,CAD,55+,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,2.0,5.0,2.0,129.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0241000764071941,96258.9140625
192152779181,OFFLINE,OFFLINE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540205538272857,109921.3125
189716980116,PAID_SOCIAL,PAID_SOCIAL,Mobile,Jamaica,Unknown,Unknown,MALAWI;MADAGASCAR;CONGO;MAURITIUS;OPEN TO IDEAS,4000 - 7000 USD,PARTNER,2 Weeks,low,USD,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023397300392389,54095.81640625
149925718130,EMAIL_MARKETING,EMAIL_MARKETING,Desktop,New Zealand,Unknown,Unknown,OPEN TO IDEAS,4000 - 7000 USD,FAMILY,2 Weeks +,low,USD,Unknown,Unknown,Unknown,5.0,0.0,5.0,0.0,1.0,1.0,3.0,11.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408861562609672,128005.2578125
191789469066,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,France,Online Ads,PREVIOUS_VISITOR_ONCE,SOUTH AFRICA,4000 - 7000 EUR,FAMILY,10 Days,low,EUR,55+,New enquiry,Help me compare prices,3.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010212505236268,76053.8203125
192141544819,ORGANIC_SEARCH,DIRECT_TRAFFIC,Desktop,Philippines,Social Media,FIRST_VISITOR_NO_RESEARCH,KENYA,4000 - 7000 USD,FAMILY,One Week,low,USD,18-34,New enquiry,Help me book my vacation,2.0,1.0,3.0,1.0,2.0,2.0,7.0,22.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308061763644218,68824.234375
192179940182,PAID_SOCIAL,PAID_SOCIAL,Mobile,Bangladesh,Google or other search,Unknown,OPEN TO IDEAS,NOTSURE,SOLO,Less than One Week,notsure,Unknown,Unknown,Unknown,"Help me plan, so I can book later",1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092370584607124,40951.421875
192179417712,PAID_SOCIAL,PAID_SOCIAL,Mobile,Romania,Unknown,Unknown,SOUTH AFRICA,10000+ EUR,FAMILY,10 Days,high,EUR,Unknown,Unknown,Unknown,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037076510488986,150627.21875
191746086780,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Mexico,Social Media,FIRST_VISITOR_RESEARCH,KENYA;TANZANIA;UGANDA,4000 - 7000 USD,PARTNER,2 Weeks +,low,USD,18-34,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,10.0,10.0,1.0,157.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0206509064882993,76162.1875
191813407879,ORGANIC_SEARCH,ORGANIC_SEARCH,Desktop,Mexico,Google or other search,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;BOTSWANA;ZIMBABWE,4000 - 7000 USD,FAMILY,One Week,low,USD,55+,New enquiry,Help me research,6.0,0.0,6.0,0.0,2.0,2.0,14.0,14.0,1.0,337.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0484029352664947,120291.609375
190653737334,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,Australia,Google or other search,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,5500 - 11000 AUD,PARTNER,2 Weeks,low,AUD,Unknown,New enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,4.0,14.0,3.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0608327090740203,69110.890625
190221076778,PAID_SEARCH,DIRECT_TRAFFIC,Mobile,Australia,Google or other search,FIRST_VISITOR_RESEARCH,BOTSWANA;UGANDA,11000 - 16000 AUD,FAMILY,2 Weeks +,med,AUD,35-54,New enquiry,"Help me plan, so I can book later",3.0,0.0,3.0,0.0,2.0,2.0,1.0,17.0,11.0,504.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0495380945503711,225409.484375
189847213419,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Google or other search,FIRST_VISITOR_RESEARCH,KENYA;OPEN TO IDEAS,4000 - 7000 USD,FAMILY,One Week,low,USD,35-54,New enquiry,Help me research,5.0,0.0,5.0,0.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042053000070154,125823.4375
192081973044,PAID_SOCIAL,DIRECT_TRAFFIC,Mobile,Serbia,Social Media,FIRST_VISITOR_NO_RESEARCH,OPEN TO IDEAS,7000 - 10000 USD,FAMILY,10 Days,med,USD,35-54,New enquiry,"Help me plan, so I can book later",2.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145361265167593,97498.296875
82364701,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,South Africa,Google or other search,PREVIOUS_VISITOR_ONCE,NAMIBIA;MADAGASCAR,40000 - 65000 ZAR,SOLO,10 Days,low,ZAR,35-54,Repeat enquiry,Unknown,1.0,0.0,1.0,0.0,87.0,4.0,2.0,440.0,211.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2555167078971862,136534.5625
191787548032,PAID_SEARCH,REFERRALS,Desktop,United States,Google or other search,PREVIOUS_VISITOR_MULTIPLE,BOTSWANA,4000 - 7000 USD,FAMILY,10 Days,low,USD,55+,New enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060084193944931,75649.71875
186055151,PAID_SEARCH,PAID_SOCIAL,Desktop,Philippines,Google or other search,FIRST_VISITOR_NO_RESEARCH,KENYA;TANZANIA,NOTSURE,PARTNER,10 Days,low,USD,55+,Repeat enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,6.0,2.0,1.0,7.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0327376909554004,77545.0
192180751661,PAID_SOCIAL,PAID_SOCIAL,Mobile,Philippines,Unknown,Unknown,OPEN TO IDEAS,NOTSURE,SOLO,Less than One Week,notsure,Unknown,Unknown,Unknown,Unknown,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106243267655372,34998.0625
192167972632,PAID_SOCIAL,PAID_SOCIAL,Mobile,Pakistan,Online Ads,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,4000 - 7000 USD,FAMILY,10 Days,low,USD,55+,New enquiry,Help me book my vacation,3.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0039020772092044,69970.5859375
191835654781,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Social Media,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;OPEN TO IDEAS,NOTSURE,FAMILY,2 Weeks,notsure,Unknown,35-54,New enquiry,Help me book my vacation,2.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0339331924915313,114155.8671875
191829008200,PAID_SEARCH,PAID_SEARCH,Desktop,Australia,Google or other search,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;OPEN TO IDEAS,11000 - 16000 AUD,PARTNER,2 Weeks +,med,AUD,55+,New enquiry,Help me research,2.0,0.0,2.0,0.0,2.0,2.0,4.0,12.0,3.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0244265124201774,100266.2421875
191810742123,SOCIAL_MEDIA,OTHER_CAMPAIGNS,Mobile,Thailand,Social Media,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,10000+ USD,FAMILY,10 Days,high,USD,35-54,New enquiry,Help me book my vacation,6.0,0.0,6.0,0.0,2.0,2.0,3.0,6.0,2.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0251202974468469,231379.734375
191789616294,PAID_SEARCH,PAID_SEARCH,Mobile,Belgium,Google or other search,FIRST_VISITOR_NO_RESEARCH,TANZANIA,4000 - 7000 EUR,FAMILY,One Week,low,EUR,35-54,New enquiry,Help me compare prices,5.0,0.0,5.0,0.0,2.0,2.0,3.0,15.0,4.0,343.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0234831161797046,122797.5
191826925421,PAID_SEARCH,REFERRALS,Desktop,Australia,Google or other search,FIRST_VISITOR_RESEARCH,KENYA,NOTSURE,FAMILY,2 Weeks,notsure,Unknown,35-54,New enquiry,Help me book my vacation,5.0,0.0,5.0,0.0,2.0,2.0,3.0,6.0,2.0,2190.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471371673047542,278747.59375
189499368967,PAID_SEARCH,REFERRALS,Desktop,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,OPEN TO IDEAS,4000 - 7000 USD,PARTNER,2 Weeks +,low,USD,18-34,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,10.0,21.0,2.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463998541235923,59355.28515625
187788676622,PAID_SOCIAL,PAID_SOCIAL,Mobile,Australia,Unknown,Unknown,RWANDA,NOTSURE,PARTNER,10 Days,notsure,Unknown,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078789135441184,90830.7421875
94423719992,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,Costa Rica,Unknown,Unknown,NONE,10000+ USD,FAMILY,2 Weeks,high,USD,Unknown,Referral,Unknown,2.0,0.0,2.0,0.0,4.0,4.0,1.0,6.0,5.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102311834692955,223612.484375
192180243303,PAID_SOCIAL,PAID_SOCIAL,Mobile,Pakistan,Unknown,Unknown,SOUTH AFRICA,4000 - 7000 USD,FAMILY,Less than One Week,low,USD,Unknown,Unknown,Unknown,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040920288302004,117317.234375
192179504276,PAID_SOCIAL,PAID_SOCIAL,Desktop,Spain,Unknown,Unknown,NAMIBIA,7000 - 10000 EUR,PARTNER,2 Weeks,med,EUR,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,5.0,5.0,1.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0036310669966042,68169.5
121008184077,PAID_SOCIAL,PAID_SEARCH,Mobile,Singapore,Google or other search,FIRST_VISITOR_NO_RESEARCH,KENYA,4000 - 7000 USD,PARTNER,One Week,low,USD,35-54,Repeat enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,5.0,3.0,3.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0776743739843368,56661.671875
190361221181,OFFLINE,OFFLINE,Unknown,Unknown,Unknown,Unknown,BOTSWANA;SOUTH AFRICA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,New enquiry,Unknown,5.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0701205134391784,176495.40625
191629911829,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Georgia,Social Media,FIRST_VISITOR_NO_RESEARCH,KENYA;TANZANIA,7000 - 10000 USD,FRIENDS,One Week,med,USD,18-34,New enquiry,Help me book my vacation,4.0,0.0,4.0,0.0,2.0,2.0,4.0,9.0,2.0,368.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0663195848464965,127401.8046875
192152728918,OFFLINE,OFFLINE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540205314755439,91664.171875
192179475819,PAID_SOCIAL,PAID_SOCIAL,Mobile,Afghanistan,From a friend,Unknown,KENYA,NOTSURE,SOLO,Less than One Week,notsure,Unknown,18-34,Unknown,Unknown,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057875495404005,40511.91015625
192179469410,PAID_SOCIAL,PAID_SOCIAL,Mobile,Nepal,From a friend,FIRST_VISITOR_NO_RESEARCH,KENYA,NOTSURE,FAMILY,2 Weeks +,notsure,Unknown,Unknown,Unknown,Help me compare prices,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020680502057075,147558.328125
191881705231,DIRECT_TRAFFIC,PAID_SEARCH,Desktop,Philippines,Online Ads,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;TANZANIA,4000 - 7000 USD,FAMILY,One Week,low,USD,35-54,New enquiry,Help me compare prices,8.0,1.0,9.0,1.0,2.0,2.0,1.0,3.0,2.0,232.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0297228284180164,201686.640625
190306773796,PAID_SOCIAL,DIRECT_TRAFFIC,Mobile,United Kingdom,Unknown,Unknown,KENYA;TANZANIA,4000 - 7000 GBP,PARTNER,2 Weeks,low,GBP,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0108142904937267,68728.7890625
182966705051,PAID_SEARCH,DIRECT_TRAFFIC,Mobile,Norway,Social Media,PREVIOUS_VISITOR_MULTIPLE,TANZANIA,4000 - 7000 EUR,FAMILY,Less than One Week,low,EUR,35-54,New enquiry,Help me compare prices,3.0,1.0,4.0,1.0,2.0,2.0,2.0,8.0,4.0,302.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0283619314432144,70910.8515625
191884363778,PAID_SEARCH,PAID_SEARCH,Mobile,Australia,Google or other search,PREVIOUS_VISITOR_MULTIPLE,TANZANIA,NOTSURE,FAMILY,10 Days,notsure,Unknown,55+,New enquiry,"Help me plan, so I can book later",4.0,3.0,7.0,3.0,2.0,2.0,3.0,9.0,3.0,469.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0291672591120004,195479.546875
188684091800,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,Poland,Online Ads,FIRST_VISITOR_NO_RESEARCH,BOTSWANA,4000 - 7000 EUR,FAMILY,Less than One Week,low,EUR,55+,New enquiry,Help me compare prices,3.0,1.0,4.0,1.0,2.0,2.0,2.0,11.0,5.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259923972189426,78670.25
190551961424,PAID_SEARCH,REFERRALS,Desktop,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,4000 - 7000 USD,PARTNER,10 Days,med,USD,35-54,Repeat enquiry,Help me research,2.0,0.0,2.0,0.0,4.0,2.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0781129673123359,89784.3984375
192018577944,PAID_SEARCH,PAID_SEARCH,Desktop,Greece,Google or other search,FIRST_VISITOR_NO_RESEARCH,KENYA;TANZANIA,NOTSURE,PARTNER,Less than One Week,low,EUR,18-34,Repeat enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,3.0,2.0,3.0,17.0,5.0,740.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0601644814014434,49101.9375
36046755590,ORGANIC_SEARCH,EMAIL_MARKETING,Mobile,United Kingdom,Google or other search,PREVIOUS_VISITOR_MULTIPLE,KENYA,5000 - 7500 GBP,PARTNER,10 Days,med,AUD,55+,Repeat enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,3.0,2.0,3.0,39.0,12.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378707908093929,82473.7421875
191468399414,ORGANIC_SEARCH,DIRECT_TRAFFIC,Desktop,United Kingdom,Google or other search,FIRST_VISITOR_NO_RESEARCH,MADAGASCAR,4000 - 7000 GBP,PARTNER,10 Days,low,GBP,18-34,New enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,3.0,3.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430077463388443,62730.171875
213019851,OFFLINE,REFERRALS,Desktop,South Africa,Unknown,Unknown,NONE,100000 - 150000 ZAR,FAMILY,2 Weeks,high,ZAR,Unknown,Repeat enquiry,Unknown,2.0,0.0,2.0,0.0,10.0,3.0,2.0,333.0,147.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.287931889295578,224954.0625
191824228020,PAID_SOCIAL,PAID_SOCIAL,Mobile,Norway,Social Media,PREVIOUS_VISITOR_MULTIPLE,TANZANIA,4000 - 7000 EUR,FAMILY,2 Weeks,low,EUR,55+,New enquiry,Unknown,6.0,0.0,6.0,0.0,2.0,2.0,2.0,5.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0071029914543032,165450.484375
83918426661,OFFLINE,DIRECT_TRAFFIC,Desktop,South Africa,Google or other search,FIRST_VISITOR_RESEARCH,SOUTH AFRICA,80000 - 140000 ZAR,SOLO,One Week,low,ZAR,18-34,New enquiry,Help me research,1.0,0.0,1.0,0.0,9.0,5.0,2.0,407.0,137.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2511427700519561,119772.0625
191694572568,ORGANIC_SEARCH,REFERRALS,Desktop,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,KENYA,7000 - 10000 USD,FRIENDS,10 Days,med,USD,35-54,Repeat enquiry,Help me research,2.0,0.0,2.0,0.0,4.0,2.0,5.0,54.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359067618846893,86865.7578125
190216838005,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,Greece,Google or other search,FIRST_VISITOR_NO_RESEARCH,TANZANIA,4000 - 7000 EUR,PARTNER,Less than One Week,low,EUR,35-54,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,3.0,3.0,4.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0645670294761657,54304.828125
192153437571,OFFLINE,OFFLINE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Referral,Unknown,2.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578702613711357,110615.078125
116449979,OFFLINE,OFFLINE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Repeat traveller,Unknown,2.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1915213018655777,118441.359375
192152525491,OFFLINE,OFFLINE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540205240249633,95946.625
192202693166,OFFLINE,OFFLINE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336276531219482,194673.640625
190070560911,PAID_SEARCH,EMAIL_MARKETING,Desktop,Singapore,Google or other search,FIRST_VISITOR_NO_RESEARCH,OPEN TO IDEAS,5000 - 9000 SGD,FRIENDS,One Week,low,Unknown,35-54,New enquiry,"Help me plan, so I can book later",10.0,0.0,10.0,0.0,2.0,2.0,4.0,21.0,5.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299961399286985,249863.671875
192180573843,PAID_SOCIAL,PAID_SOCIAL,Mobile,Bangladesh,Unknown,Unknown,ZIMBABWE,4000 - 7000 USD,SOLO,2 Weeks +,low,USD,Unknown,Unknown,Unknown,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026912367902696,74235.8828125
192202599492,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Unknown,Unknown,Unknown,Unknown,TANZANIA,Unknown,FAMILY,10 Days,med,GBP,Unknown,Unknown,Unknown,3.0,2.0,5.0,2.0,1.0,1.0,3.0,3.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085688661783933,100119.8203125
192181075604,PAID_SOCIAL,PAID_SOCIAL,Mobile,Nepal,Unknown,Unknown,KENYA,4000 - 7000 USD,SOLO,10 Days,low,USD,Unknown,Unknown,Help me compare prices,1.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014262734912335,65651.859375
188606579077,PAID_SEARCH,REFERRALS,Mobile,Ireland,Unknown,Unknown,TANZANIA,4000 - 7000 EUR,PARTNER,10 Days,low,EUR,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,1.0,12.0,7.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089486418291926,48259.765625
192202468421,PAID_SOCIAL,PAID_SOCIAL,Mobile,Pakistan,Unknown,Unknown,SOUTH AFRICA,4000 - 7000 USD,SOLO,2 Weeks +,low,USD,Unknown,Unknown,"Help me plan, so I can book later",1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023930880706757,134920.15625
191891461200,PAID_SEARCH,REFERRALS,Desktop,United States,Unknown,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,10000+ USD,PARTNER,10 Days,high,USD,18-34,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0168910399079322,129261.140625
191728620413,ORGANIC_SEARCH,DIRECT_TRAFFIC,Desktop,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;KENYA;TANZANIA,4000 - 7000 USD,PARTNER,One Week,low,USD,55+,New enquiry,Help me research,2.0,0.0,2.0,0.0,2.0,2.0,3.0,18.0,6.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0462966002523899,68879.34375
